item_sku,external_product_id,external_product_id_type,item_name,brand_name,manufacturer,feed_product_type,update_delete,standard_price,quantity,product_tax_code,product_site_launch_date,restock_date,fulfillment_latency,item_condition,main_image_url,swatch_image_url,other_image_url1,other_image_url2,other_image_url3,item_type,model,part_number,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,generic_keywords,product_description,wattage,connectivity_technology,included_components,material_type,included_features,warranty_description,warranty_type,is_portable,power_source_type,number_of_items,battery_type,are_batteries_included
1ea CELLR181143P,,,"Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB, Used - Very Good","Samsung","Samsung","consumer_electronics","Update",999.05,0,,"","","","Used - Very Good",,,,,,"mobile_phone","Galaxy S24 Ultra","1ea CELLR181143P","Model: Galaxy S24 Ultra","Carrier: T-Mobile","Color: Titanium Yellow","Storage: 1TB","Condition: Used - Very Good","Galaxy S24 Ultra T-Mobile Titanium Yellow 1TB Used Very Good","The Samsung Galaxy S24 Ultra offers a premium experience with its 1TB storage and vibrant Titanium Yellow finish. Perfect for T-Mobile users seeking a high-performance device.","","","","","","","","",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"",,"
1ea CELLR178773P,,,"Samsung Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB - Used - Very Good","Samsung","Samsung","consumer_electronics","Update",479.42,0,,"","","","Used - Very Good",,,,,,"mobile_phone","Galaxy S22 Ultra","1ea CELLR178773P","5G connectivity","Sky Blue color","512GB storage","Single Sim","Verizon carrier","Samsung Galaxy S22 Ultra with 5G connectivity, featuring a stunning Sky Blue color, 512GB storage, and Single Sim capability. Compatible with Verizon network. Condition: Used - Very Good.",,,,,,,,,,,,,,,,
1ea CELLR178773,,,"Samsung Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",484.07,0,,"","","","Used - Good",,,,,,"mobile_phone","Galaxy S22 Ultra","1ea CELLR178773","5G connectivity","Sky Blue color","512GB storage","Single Sim","Verizon carrier","Samsung Galaxy S22 Ultra with 5G connectivity, featuring a stunning Sky Blue color, 512GB storage, and Single Sim capability. Compatible with Verizon network. Condition: Used - Good.",,,,,,,,,,,,,,,,
1ea CELLR178773BMP,,,"Samsung Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",484.07,0,,"","","","Used - Good",,,,,,"mobile_phone","Galaxy S22 Ultra","1ea CELLR178773BMP","5G connectivity","Sky Blue color","512GB storage","Single Sim","Verizon carrier","Samsung Galaxy S22 Ultra with 5G connectivity, featuring a stunning Sky Blue color, 512GB storage, and Single Sim capability. Compatible with Verizon network. Condition: Used - Good.",,,,,,,,,,,,,,,,
1ea CELLR181023P,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB",Samsung,Samsung,consumer_electronics,Update,949.1,0,,,"",,Used - Very Good,,,,,,,,,,,,,"Samsung Galaxy S24 Ultra with 1TB storage, Titanium Blue, Verizon network, Single Sim. Premium condition with 90% battery health.",,,,,,,,,,
1ea CELLR181023,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"",,Used - Good,,,,,,,,,,,,,"Samsung Galaxy S24 Ultra with 1TB storage, Titanium Blue, Verizon network, Single Sim. Excellent condition with 80% battery health.",,,,,,,,,,
1ea CELLR181023BMP,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"",,Used - Good,,,,,,,,,,,,,"Samsung Galaxy S24 Ultra with 1TB storage, Titanium Blue, Verizon network, Single Sim. Excellent condition with 100% battery health.",,,,,,,,,,
1ea CELLR180523P,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Premium 90","Samsung","Samsung","consumer_electronics","Update",567.48,0,,"","","","Used - Very Good",,,,,,"mobile_phone","Galaxy S24","1ea CELLR180523P","Model: Galaxy S24","Carrier: Verizon","Color: Marble Gray","Storage: 512GB","Condition: Premium 90","Galaxy S24 Verizon Marble Gray Single Sim 512GB Premium 90","Samsung Galaxy S24 with 512GB storage, Verizon network, Marble Gray color, and Premium 90 condition. Ideal for users seeking high performance and reliability.",,,,,,,,,,,,,,
1ea CELLR180523,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",572.99,0,,"","","","Used - Good",,,,,,"mobile_phone","Galaxy S24","1ea CELLR180523","Model: Galaxy S24","Carrier: Verizon","Color: Marble Gray","Storage: 512GB","Condition: Excellent 80","Galaxy S24 Verizon Marble Gray Single Sim 512GB Excellent 80","Samsung Galaxy S24 with 512GB storage, Verizon network, Marble Gray color, and Excellent 80 condition. Perfect for users who value quality and performance.",,,,,,,,,,,,,,
1ea CELLR180523BMP,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",572.99,0,,"","","","Used - Good",,,,,,"mobile_phone","Galaxy S24","1ea CELLR180523BMP","Model: Galaxy S24","Carrier: Verizon","Color: Marble Gray","Storage: 512GB","Condition: Excellent 100","Galaxy S24 Verizon Marble Gray Single Sim 512GB Excellent 100","Samsung Galaxy S24 with 512GB storage, Verizon network, Marble Gray color, and Excellent 100 condition. Ideal for users seeking top-notch quality and performance.",,,,,,,,,,,,,,
1ea CELLR178843P,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB - Used - Very Good","Samsung","Samsung","consumer_electronics","Update",504.65,0,,"","","","Used - Very Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178843P","5G connectivity","T-Mobile carrier","Burgundy color","512GB storage","Single Sim","Samsung Galaxy S22 Ultra (5G) in Burgundy with 512GB storage, T-Mobile carrier, and Single Sim. Battery health at 90%.","",,"","","","","","",,"","",,"",,"",,"",,""
1ea CELLR178843,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",509.55,0,,"","","","Used - Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178843","5G connectivity","T-Mobile carrier","Burgundy color","512GB storage","Single Sim","Samsung Galaxy S22 Ultra (5G) in Burgundy with 512GB storage, T-Mobile carrier, and Single Sim. Battery health at 80%.","",,"","","","","","",,"","",,"",,"",,"",,""
1ea CELLR178843BMP,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",509.55,0,,"","","","Used - Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178843BMP","5G connectivity","T-Mobile carrier","Burgundy color","512GB storage","Single Sim","Samsung Galaxy S22 Ultra (5G) in Burgundy with 512GB storage, T-Mobile carrier, and Single Sim. Battery health at 100%.","",,"","","","","","",,"","",,"",,"",,"",,""
1ea CELLR181118P,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Premium 90","Samsung","Samsung","consumer_electronics","Update",999.05,0,,"","","","Used - Very Good",,,,,,"Galaxy S24 Ultra","1TB","1ea CELLR181118P","T-Mobile","Titanium Violet","Single Sim","Premium 90","Samsung Galaxy S24 Ultra with 1TB storage, T-Mobile network, Titanium Violet color, Single Sim, Premium 90 condition.",,,,,,,,,,,,,,
1ea CELLR181118,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Excellent 80","Samsung","Samsung","consumer_electronics","Update",1008.75,0,,"","","","Used - Good",,,,,,"Galaxy S24 Ultra","1TB","1ea CELLR181118","T-Mobile","Titanium Violet","Single Sim","Excellent 80","Samsung Galaxy S24 Ultra with 1TB storage, T-Mobile network, Titanium Violet color, Single Sim, Excellent 80 condition.",,,,,,,,,,,,,,
1ea CELLR181118BMP,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Excellent 100","Samsung","Samsung","consumer_electronics","Update",1008.75,0,,"","","","Used - Good",,,,,,"Galaxy S24 Ultra","1TB","1ea CELLR181118BMP","T-Mobile","Titanium Violet","Single Sim","Excellent 100","Samsung Galaxy S24 Ultra with 1TB storage, T-Mobile network, Titanium Violet color, Single Sim, Excellent 100 condition.",,,,,,,,,,,,,,
